sale_id,associate_id,region,date,product_sold,number_of_units,sale_amount
1008948,35,Northeast India,2019/05/18,Apple IPhone,5,125000
1008949,66,Western India,2020/04/21,Camera,11,385000
1008950,83,North India,2019/08/19,LCD Monitor,9,200061
1008951,42,Western India,2020/05/27,LCD TV,6,114000
1008952,34,North India,2019/09/17,Blue-Ray Player,1,35000
1008953,82,Northeast India,2019/04/17,Camera,4,209600
1008954,20,South India,2020/08/29,Camera,11,275000
1008955,5,South India,2020/07/17,Apple IPhone,3,54000
1008956,43,East India,2019/01/04,Camera,12,750000
1008957,98,Northeast India,2020/10/05,Apple IPAD,12,228000
1008958,28,North India,2019/08/20,LCD Monitor,4,20000
1008959,55,North India,2020/12/06,LCD Monitor,4,250000
1008960,18,South India,2020/09/30,Digital Camera,10,250000
1008961,7,East India,2020/10/10,Apple IPhone,6,210000
1008962,93,East India,2020/04/19,Apple IPOD,10,222290
1008963,74,Northeast India,2020/04/21,Projector,1,18000
1008964,99,Central India,2020/08/09,Camera,2,38000
1008965,4,East India,2020/10/13,Camera,6,314400
1008966,96,Northeast India,2019/06/08,LCD TV,5,90000
1008967,53,Central India,2019/07/31,Digital Camera,7,35000
1008968,89,Northeast India,2020/05/27,Digital Camera,3,105000
1008969,67,East India,2020/11/25,Blue-Ray Player,11,687500
1008970,77,Central India,2020/08/12,Blue-Ray Player,9,315000
1008971,23,North India,2019/07/02,Apple IPAD,3,75000
1008972,33,East India,2020/03/10,Apple IPhone,2,70000
1008973,24,North India,2020/03/13,Apple IPOD,1,19000
1008974,23,Northeast India,2020/03/21,Projector,3,187500
1008975,51,Central India,2020/12/15,Projector,8,177832
1008976,100,South India,2019/02/14,Camera,12,420000
1008977,93,North India,2020/07/07,Apple IPAD,8,40000
1008978,79,South India,2020/10/22,Apple IPOD,3,57000
1008979,78,Northeast India,2020/10/23,Digital Camera,2,38000
1008980,74,Central India,2019/05/28,Projector,6,133374
1008981,21,Western India,2019/12/10,Apple IPAD,8,152000
1008982,20,North India,2020/07/16,Apple IPOD,5,175000
1008983,74,Central India,2020/12/29,Apple IPOD,11,209000
1008984,19,East India,2019/12/20,LCD Monitor,7,35000
1008985,64,Northeast India,2020/12/14,Apple IPOD,8,40000
1008986,71,East India,2020/08/24,Blue-Ray Player,7,366800
1008987,68,East India,2019/04/21,Camera,10,50000
1008988,61,Northeast India,2020/06/21,Apple IPhone,12,228000
1008989,81,South India,2019/11/25,Blue-Ray Player,5,90000
1008990,49,Western India,2020/10/12,Blue-Ray Player,12,216000
1008991,8,North India,2020/05/07,Apple IPhone,6,133374
1008992,24,Northeast India,2019/08/06,Projector,12,420000
1008993,96,East India,2020/03/31,LCD Monitor,7,245000
1008994,39,East India,2020/12/30,Blue-Ray Player,3,75000
1008995,33,South India,2019/12/04,Camera,9,562500
1008996,20,East India,2019/12/06,Digital Camera,2,50000
1008997,16,East India,2020/12/18,Apple IPAD,9,200061
1008998,66,Northeast India,2019/04/06,Apple IPAD,3,105000
1008999,41,South India,2020/04/27,Digital Camera,1,5000
1009000,85,Central India,2019/01/15,Apple IPhone,8,152000
1009001,44,Western India,2020/10/26,LCD TV,8,419200
1009002,47,North India,2019/08/31,Apple IPAD,2,10000
1009003,76,Northeast India,2019/10/28,Blue-Ray Player,5,25000
1009004,55,Central India,2020/07/23,Projector,2,44458
1009005,62,Western India,2019/04/14,LCD Monitor,8,144000
1009006,61,East India,2019/10/05,Apple IPhone,4,100000
1009007,44,Western India,2019/04/01,Apple IPOD,4,88916
1009008,15,Northeast India,2019/01/07,Apple IPOD,12,300000
1009009,92,Western India,2020/06/12,Blue-Ray Player,4,100000
1009010,73,Western India,2020/09/04,Projector,12,300000
1009011,20,East India,2019/05/09,Apple IPhone,9,200061
1009012,42,North India,2020/11/26,Blue-Ray Player,11,687500
1009013,37,Western India,2020/09/12,Apple IPOD,10,190000
1009014,84,South India,2020/01/15,LCD TV,11,209000
1009015,17,South India,2020/03/27,Blue-Ray Player,9,225000
1009016,88,Western India,2020/12/07,Blue-Ray Player,2,104800
1009017,20,Western India,2019/05/18,Digital Camera,7,245000
1009018,51,East India,2019/03/02,Projector,11,198000
1009019,64,Central India,2019/10/27,LCD Monitor,8,152000
1009020,64,East India,2019/04/12,LCD TV,3,66687
1009021,90,Central India,2019/08/06,Apple IPAD,1,18000
1009022,92,East India,2020/03/15,Camera,5,25000
1009023,25,Central India,2020/03/05,Apple IPOD,5,312500
1009024,35,Northeast India,2020/04/22,Projector,8,40000
1009025,45,Northeast India,2020/11/19,Projector,5,262000
1009026,55,Western India,2019/09/12,Apple IPhone,2,36000
1009027,10,Western India,2019/04/14,Apple IPAD,12,628800
1009028,36,Central India,2020/07/16,Apple IPOD,1,5000
1009029,6,East India,2019/03/09,Apple IPOD,11,576400
1009030,88,Central India,2019/06/12,Blue-Ray Player,7,35000
1009031,96,Central India,2020/12/20,Blue-Ray Player,12,266748
1009032,57,Northeast India,2020/09/12,LCD TV,5,90000
1009033,93,Northeast India,2019/01/08,Apple IPhone,9,45000
1009034,57,North India,2019/03/18,Projector,3,157200
1009035,67,North India,2019/01/02,Blue-Ray Player,12,420000
1009036,22,South India,2019/09/18,LCD Monitor,5,25000
1009037,59,Western India,2020/09/23,Projector,7,35000
1009038,34,Northeast India,2020/04/09,Blue-Ray Player,3,157200
1009039,44,Northeast India,2020/05/13,Camera,7,366800
1009040,90,Western India,2019/05/03,Apple IPhone,1,19000
1009041,71,East India,2020/10/25,Apple IPAD,5,125000
1009042,48,Western India,2019/01/01,LCD Monitor,1,19000
1009043,79,Western India,2019/12/02,Apple IPAD,8,40000
1009044,90,Western India,2020/09/12,LCD Monitor,4,100000
1009045,11,Central India,2020/08/06,Blue-Ray Player,12,216000
1009046,82,North India,2019/07/24,Apple IPhone,9,171000
1009047,76,Northeast India,2020/04/11,Apple IPAD,8,144000
1009048,71,Northeast India,2020/06/13,LCD Monitor,4,20000
1009049,45,Central India,2020/03/10,Blue-Ray Player,2,10000
1009050,40,Western India,2019/09/27,Apple IPOD,7,126000
1009051,11,East India,2019/05/20,Camera,4,20000
1009052,42,Western India,2019/03/01,Projector,5,125000
1009053,58,Western India,2019/02/25,LCD TV,5,25000
1009054,33,Western India,2019/12/06,LCD Monitor,3,157200
1009055,16,Western India,2020/12/28,Apple IPhone,9,471600
1009056,38,Central India,2020/09/14,Apple IPOD,3,157200
1009057,91,Central India,2019/07/25,LCD TV,2,125000
1009058,86,South India,2019/06/14,Apple IPOD,4,72000
1009059,28,North India,2019/03/30,LCD TV,8,419200
1009060,61,North India,2019/10/13,Apple IPhone,5,25000
1009061,77,Northeast India,2019/10/09,LCD Monitor,1,52400
1009062,49,South India,2019/11/21,Projector,8,144000
1009063,69,North India,2019/11/02,Camera,7,175000
1009064,61,Central India,2020/06/27,Camera,4,76000
1009065,92,South India,2020/06/03,Apple IPOD,4,140000
1009066,75,North India,2019/07/18,Digital Camera,6,108000
1009067,49,East India,2020/03/16,LCD Monitor,11,275000
1009068,83,North India,2019/08/13,LCD TV,2,36000
1009069,47,Western India,2019/08/02,Digital Camera,8,500000
1009070,93,South India,2020/05/10,Apple IPAD,11,687500
1009071,96,East India,2020/07/05,Blue-Ray Player,11,55000
1009072,11,North India,2019/06/22,Digital Camera,11,385000
1009073,24,Western India,2019/01/30,Camera,1,18000
1009074,63,North India,2020/04/29,Apple IPhone,3,15000
1009075,69,North India,2020/12/02,Blue-Ray Player,6,375000
1009076,62,Northeast India,2019/02/27,Blue-Ray Player,5,312500
1009077,1,North India,2020/07/22,LCD TV,11,55000
1009078,28,Northeast India,2020/05/01,LCD Monitor,12,300000
1009079,22,Northeast India,2020/02/16,Apple IPhone,1,5000
1009080,88,Central India,2020/07/25,Apple IPhone,1,5000
1009081,9,East India,2020/04/12,Apple IPAD,10,625000
1009082,62,Central India,2019/06/30,Apple IPAD,1,19000
1009083,94,East India,2020/09/08,Projector,2,10000
1009084,93,Western India,2019/06/17,LCD TV,7,35000
1009085,75,South India,2020/02/25,Blue-Ray Player,8,40000
1009086,30,South India,2019/02/25,Apple IPAD,6,114000
1009087,17,North India,2019/09/29,Apple IPOD,2,104800
1009088,54,Central India,2020/09/13,LCD TV,2,36000
1009089,6,Northeast India,2019/12/27,Projector,9,471600
1009090,68,North India,2019/02/10,Camera,12,628800
1009091,10,Western India,2020/09/07,Apple IPhone,4,250000
1009092,77,Western India,2019/09/08,Apple IPhone,1,5000
1009093,7,South India,2019/08/22,Apple IPAD,9,45000
1009094,45,Western India,2020/03/05,LCD TV,1,18000
1009095,38,South India,2020/12/18,Camera,5,25000
1009096,85,East India,2020/03/25,Camera,1,18000
1009097,17,South India,2019/08/08,Blue-Ray Player,4,100000
1009098,47,Northeast India,2020/02/07,Camera,4,209600
1009099,86,Central India,2020/08/05,Camera,10,625000
1009100,95,East India,2020/07/20,LCD Monitor,7,35000
1009101,1,South India,2019/08/25,Apple IPOD,5,25000
1009102,4,Central India,2020/10/08,LCD TV,5,25000
1009103,11,Northeast India,2019/03/21,Digital Camera,7,366800
1009104,32,Central India,2020/02/27,Apple IPhone,11,55000
1009105,97,North India,2019/07/27,LCD Monitor,9,315000
1009106,85,East India,2019/05/06,Camera,7,175000
1009107,68,South India,2020/01/13,Digital Camera,6,133374
1009108,57,North India,2019/11/04,Digital Camera,6,210000
1009109,64,North India,2019/10/08,Projector,7,155603
1009110,16,South India,2020/09/18,Apple IPhone,12,420000
1009111,21,South India,2019/10/22,Apple IPOD,8,500000
1009112,67,North India,2020/12/21,Apple IPAD,11,55000
1009113,85,South India,2020/09/21,Blue-Ray Player,5,312500
1009114,22,East India,2020/05/15,LCD Monitor,9,562500
1009115,60,Western India,2020/04/15,Camera,7,155603
1009116,47,East India,2020/11/23,Projector,6,133374
1009117,73,Central India,2020/02/27,Apple IPhone,5,25000
1009118,70,North India,2020/05/25,Apple IPhone,12,300000
1009119,45,Central India,2019/08/26,Camera,9,45000
1009120,25,North India,2020/03/13,LCD TV,10,50000
1009121,38,East India,2020/07/12,Projector,7,366800
1009122,84,North India,2019/04/09,Apple IPAD,11,275000
1009123,67,East India,2020/02/04,Apple IPOD,11,244519
1009124,17,Western India,2019/02/12,Apple IPAD,5,125000
1009125,85,Northeast India,2020/02/14,Blue-Ray Player,4,20000
1009126,72,Northeast India,2020/04/12,Camera,2,38000
1009127,35,Western India,2020/03/31,Projector,10,50000
1009128,17,East India,2020/04/02,Apple IPhone,9,45000
1009129,67,South India,2020/10/28,Digital Camera,8,500000
1009130,6,East India,2019/02/04,Projector,1,22229
1009131,21,Western India,2019/03/20,Apple IPOD,10,625000
1009132,47,Northeast India,2019/12/18,Digital Camera,1,5000
1009133,1,Western India,2019/03/05,LCD TV,5,111145
1009134,15,Northeast India,2020/02/21,Camera,9,200061
1009135,5,South India,2020/02/02,LCD Monitor,8,40000
1009136,100,Central India,2020/11/15,Projector,1,18000
1009137,9,Western India,2020/10/18,Apple IPhone,4,76000
1009138,42,North India,2020/08/22,Projector,5,312500
1009139,7,North India,2019/10/23,LCD Monitor,12,60000
1009140,83,Western India,2020/10/27,LCD TV,1,25000
1009141,14,South India,2019/06/14,Apple IPOD,10,524000
1009142,3,East India,2019/04/03,LCD TV,3,54000
1009143,29,Western India,2020/12/19,Apple IPOD,1,25000
1009144,43,Northeast India,2020/01/14,Apple IPhone,3,157200
1009145,57,Central India,2020/06/30,Apple IPhone,1,5000
1009146,96,North India,2020/08/06,Apple IPAD,11,244519
1009147,55,Western India,2019/10/08,Camera,3,54000
1009148,72,East India,2020/05/09,Apple IPOD,2,125000
1009149,82,Northeast India,2020/06/18,Apple IPhone,3,75000
1009150,42,East India,2019/10/16,Camera,6,314400
1009151,64,South India,2020/11/20,Apple IPhone,5,25000
1009152,20,Central India,2020/04/10,Apple IPAD,9,171000
1009153,73,Western India,2020/06/11,Projector,1,5000
1009154,65,Northeast India,2020/01/23,LCD Monitor,2,44458
1009155,55,Western India,2020/04/25,Digital Camera,6,133374
1009156,44,South India,2020/10/29,Apple IPOD,9,471600
1009157,35,South India,2019/07/02,Apple IPAD,12,60000
1009158,89,East India,2020/02/13,Apple IPAD,10,190000
1009159,63,North India,2019/05/30,Apple IPOD,8,177832
1009160,77,South India,2020/10/01,Projector,2,10000
1009161,87,Western India,2020/08/18,Digital Camera,9,162000
1009162,59,Western India,2020/02/14,Camera,2,10000
1009163,66,Northeast India,2019/06/01,Camera,3,187500
1009164,69,Northeast India,2019/08/29,Blue-Ray Player,12,228000
1009165,71,Western India,2020/06/20,Apple IPOD,1,25000
1009166,25,Western India,2019/05/08,Digital Camera,3,54000
1009167,47,North India,2019/09/18,Digital Camera,7,126000
1009168,10,Northeast India,2020/11/17,Apple IPAD,4,140000
1009169,49,South India,2019/02/08,Apple IPOD,11,55000
1009170,61,Northeast India,2019/01/15,LCD TV,7,155603
1009171,42,Central India,2020/06/30,Projector,1,5000
1009172,64,North India,2019/11/30,Apple IPhone,3,15000
1009173,88,South India,2020/04/20,Projector,3,187500
1009174,89,North India,2019/12/24,Projector,7,35000
1009175,93,Western India,2020/04/10,Blue-Ray Player,10,524000
1009176,32,Northeast India,2019/09/28,LCD TV,12,60000
1009177,98,Western India,2020/04/18,Apple IPAD,12,750000
1009178,69,North India,2019/06/02,LCD Monitor,11,275000
1009179,80,South India,2019/11/15,Apple IPhone,5,95000
1009180,69,Northeast India,2019/03/27,Apple IPAD,4,88916
1009181,73,South India,2019/01/10,Apple IPOD,7,133000
1009182,29,Western India,2020/07/15,Camera,4,72000
1009183,26,Western India,2019/04/27,Blue-Ray Player,7,175000
1009184,51,Central India,2020/06/29,Camera,2,125000
1009185,20,Central India,2020/11/02,Apple IPhone,11,275000
1009186,62,Western India,2020/03/10,Apple IPhone,11,687500
1009187,3,North India,2019/07/04,Camera,9,225000
1009188,1,North India,2020/05/17,LCD Monitor,6,114000
1009189,62,Western India,2020/07/19,Apple IPAD,6,150000
1009190,52,East India,2019/11/11,Apple IPOD,4,100000
1009191,91,Central India,2019/07/09,Blue-Ray Player,11,55000
1009192,30,Northeast India,2019/09/14,LCD Monitor,7,245000
1009193,7,East India,2019/12/02,Camera,12,216000
1009194,1,East India,2019/06/29,LCD TV,6,375000
1009195,42,South India,2019/01/30,Apple IPAD,1,5000
1009196,21,Central India,2019/01/15,Blue-Ray Player,7,133000
1009197,70,Central India,2020/11/10,Projector,4,72000
1009198,34,South India,2020/04/14,Apple IPhone,2,10000
1009199,77,South India,2020/02/25,Digital Camera,12,420000
1009200,73,East India,2019/12/23,Blue-Ray Player,11,385000
1009201,89,Western India,2020/11/17,LCD Monitor,11,244519
1009202,26,Central India,2019/09/17,Apple IPOD,9,171000
1009203,98,Northeast India,2019/07/01,LCD Monitor,11,687500
1009204,35,Western India,2020/05/12,Projector,4,76000
1009205,37,Central India,2020/10/23,Apple IPhone,1,22229
1009206,1,East India,2019/07/10,Apple IPOD,11,55000
1009207,8,Central India,2020/08/03,Camera,11,576400
1009208,53,Central India,2020/09/14,Apple IPhone,4,88916
1009209,46,Western India,2019/10/25,Apple IPOD,1,22229
1009210,8,North India,2019/11/29,Camera,12,628800
1009211,21,Central India,2019/09/03,Digital Camera,1,22229
1009212,69,East India,2020/03/02,Blue-Ray Player,11,198000
1009213,94,Central India,2020/09/19,Apple IPhone,4,20000
1009214,55,Western India,2019/09/11,Digital Camera,11,244519
1009215,78,Western India,2020/06/16,LCD TV,5,111145
1009216,92,North India,2019/04/20,LCD Monitor,6,30000
1009217,23,North India,2019/11/06,LCD TV,1,22229
1009218,57,Central India,2019/05/08,Camera,9,471600
1009219,47,Western India,2019/04/09,Projector,8,40000
1009220,82,South India,2020/05/04,LCD Monitor,8,500000
1009221,86,South India,2020/06/07,Digital Camera,10,50000
1009222,90,South India,2020/06/12,LCD Monitor,9,315000
1009223,26,Central India,2020/01/17,LCD Monitor,10,222290
1009224,86,Northeast India,2019/08/08,Apple IPhone,11,198000
1009225,98,Northeast India,2020/01/04,LCD Monitor,3,157200
1009226,49,Northeast India,2019/09/11,Digital Camera,1,18000
1009227,20,Western India,2019/07/25,Digital Camera,10,50000
1009228,95,South India,2019/07/14,LCD TV,1,18000
1009229,42,Western India,2020/10/31,LCD Monitor,9,200061
1009230,26,Northeast India,2020/06/11,Apple IPAD,11,244519
1009231,28,North India,2019/03/18,Blue-Ray Player,3,187500
1009232,69,North India,2020/05/13,Blue-Ray Player,9,45000
1009233,12,South India,2020/10/30,Apple IPhone,4,140000
1009234,33,South India,2019/07/22,LCD Monitor,12,60000
1009235,88,North India,2019/11/12,Apple IPOD,5,175000
1009236,72,North India,2019/04/28,Digital Camera,1,5000
1009237,49,East India,2020/02/26,Apple IPhone,12,228000
1009238,51,Western India,2020/12/07,Apple IPAD,11,55000
1009239,47,Central India,2019/04/06,Projector,9,45000
1009240,14,East India,2020/08/17,Camera,5,262000
1009241,14,North India,2019/10/26,Blue-Ray Player,4,209600
1009242,42,Western India,2020/12/29,Apple IPOD,7,126000
1009243,19,North India,2019/10/03,LCD Monitor,6,210000
1009244,47,North India,2020/12/14,Digital Camera,5,111145
1009245,94,Western India,2019/09/16,Apple IPAD,8,280000
1009246,25,North India,2019/10/28,Blue-Ray Player,4,20000
1009247,18,Northeast India,2019/01/25,Apple IPOD,9,225000
1009248,94,Central India,2019/10/25,Apple IPAD,4,20000
1009249,19,Northeast India,2020/08/04,LCD TV,12,216000
1009250,99,Central India,2019/10/04,Projector,4,250000
1009251,82,North India,2020/10/18,LCD Monitor,9,171000
1009252,51,Central India,2020/11/27,LCD Monitor,1,62500
1009253,97,East India,2019/03/05,Blue-Ray Player,4,88916
1009254,66,South India,2020/06/07,LCD TV,3,57000
1009255,13,Northeast India,2020/12/02,Camera,6,314400
1009256,25,East India,2019/08/25,Camera,5,262000
1009257,69,East India,2019/05/22,LCD Monitor,6,30000
1009258,66,Northeast India,2020/12/03,Apple IPhone,6,30000
1009259,8,Western India,2020/12/20,Digital Camera,3,15000
1009260,23,Central India,2019/02/01,Apple IPOD,1,62500
1009261,13,Northeast India,2020/09/06,Apple IPAD,2,38000
1009262,51,North India,2020/09/09,Apple IPOD,3,54000
1009263,76,Northeast India,2020/03/16,LCD TV,2,44458
1009264,83,Western India,2019/07/03,Projector,4,100000
1009265,89,North India,2019/09/27,Camera,6,30000
1009266,57,East India,2020/08/30,Apple IPAD,11,275000
1009267,67,East India,2019/03/03,Projector,5,111145
1009268,20,Northeast India,2020/07/25,Blue-Ray Player,10,250000
1009269,97,South India,2019/08/30,Blue-Ray Player,6,114000
1009270,72,Northeast India,2020/10/23,LCD Monitor,2,104800
1009271,45,South India,2019/04/18,Digital Camera,5,262000
1009272,71,North India,2019/08/31,Apple IPhone,3,105000
1009273,95,Western India,2019/09/29,LCD Monitor,9,200061
1009274,1,South India,2020/07/10,Camera,12,300000
1009275,26,Central India,2020/12/09,Projector,9,200061
1009276,42,Western India,2019/01/30,Digital Camera,2,10000
1009277,95,Western India,2019/05/21,Digital Camera,1,22229
